,Stations_id,Referenzjahr,Qualitaetsniveau,Objekt_id,Phase_id,Eintrittsdatum,Eintrittsdatum_QB,Jultag,eor,Unnamed: 9
10863,04887,1994,10,215,24,19940919,1,262,eor,                                                                            
10864,04887,1994,10,215,65,19940711,1,192,eor,                                                                            
10865,04887,1994,10,215,67,19940529,1,149,eor,                                                                            
10866,04887,1995,10,215,5,19950802,1,214,eor,                                                                            
10867,04887,1995,10,215,10,19950502,1,122,eor,                                                                            
10868,04887,1995,10,215,12,19950515,1,135,eor,                                                                            
10869,04887,1995,10,215,19,19950821,1,233,eor,                                                                            
10870,04887,1995,10,215,20,19950830,1,242,eor,                                                                            
10871,04887,1995,10,215,24,19950911,1,254,eor,                                                                            
10872,04887,1995,10,215,65,19950719,1,200,eor,                                                                            
10873,04887,1995,10,215,67,19950614,1,165,eor,                                                                            
10874,04887,1996,10,215,5,19960807,1,219,eor,                                                                            
10875,04887,1996,10,215,10,19960517,1,137,eor,                                                                            
10876,04887,1996,10,215,12,19960522,1,142,eor,                                                                            
10877,04887,1996,10,215,19,19960829,1,241,eor,                                                                            
10878,04887,1996,10,215,20,19960911,1,254,eor,                                                                            
10879,04887,1996,10,215,21,19961002,1,275,eor,                                                                            
10880,04887,1996,10,215,24,19961002,1,275,eor,                                                                            
10881,04887,1996,10,215,65,19960729,1,210,eor,                                                                            
10882,04887,1996,10,215,67,19960610,1,161,eor,                                                                            
10883,04887,1997,10,215,5,19970801,1,213,eor,                                                                            
10884,04887,1997,10,215,10,19970505,1,125,eor,                                                                            
10885,04887,1997,10,215,12,19970517,1,137,eor,                                                                            
10886,04887,1997,10,215,19,19970826,1,238,eor,                                                                            
10887,04887,1997,10,215,20,19970909,1,252,eor,                                                                            
10888,04887,1997,10,215,21,19970916,1,259,eor,                                                                            
10889,04887,1997,10,215,24,19970924,1,267,eor,                                                                            
10890,04887,1997,10,215,65,19970726,1,207,eor,                                                                            
10891,04887,1997,10,215,67,19970610,1,161,eor,                                                                            
10892,04887,1998,10,215,5,19980724,1,205,eor,                                                                            
10893,04887,1998,10,215,10,19980427,1,117,eor,                                                                            
10894,04887,1998,10,215,12,19980512,1,132,eor,                                                                            
10895,04887,1998,10,215,19,19980819,1,231,eor,                                                                            
10896,04887,1998,10,215,20,19980901,1,244,eor,                                                                            
10897,04887,1998,10,215,21,19980918,1,261,eor,                                                                            
10898,04887,1998,10,215,24,19980922,1,265,eor,                                                                            
10899,04887,1998,10,215,65,19980718,1,199,eor,                                                                            
10900,04887,1998,10,215,67,19980525,1,145,eor,                                                                            
10901,04887,1999,10,215,5,19990727,1,208,eor,                                                                            
10902,04887,1999,10,215,10,19990427,1,117,eor,                                                                            
10903,04887,1999,10,215,12,19990509,1,129,eor,                                                                            
10904,04887,1999,10,215,19,19990824,1,236,eor,                                                                            
10905,04887,1999,10,215,20,19990831,1,243,eor,                                                                            
10906,04887,1999,10,215,21,19990913,1,256,eor,                                                                            
10907,04887,1999,10,215,24,19990915,1,258,eor,                                                                            
10908,04887,1999,10,215,65,19990716,1,197,eor,                                                                            
10909,04887,1999,10,215,67,19990609,1,160,eor,                                                                            
10910,04887,2000,10,215,5,20000726,1,207,eor,                                                                            
10911,04887,2000,10,215,10,20000426,1,116,eor,                                                                            
10912,04887,2000,10,215,12,20000510,1,130,eor,                                                                            
10913,04887,2000,10,215,19,20000824,1,236,eor,                                                                            
10914,04887,2000,10,215,20,20000912,1,255,eor,                                                                            
10915,04887,2000,10,215,21,20000914,1,257,eor,                                                                            
10916,04887,2000,10,215,24,20000916,1,259,eor,                                                                            
10917,04887,2000,10,215,65,20000717,1,198,eor,                                                                            
10918,04887,2000,10,215,67,20000516,1,136,eor,                                                                            
10919,04887,2001,10,215,5,20010728,1,209,eor,                                                                            
10920,04887,2001,10,215,10,20010429,1,119,eor,                                                                            
10921,04887,2001,10,215,12,20010514,1,134,eor,                                                                            
10922,04887,2001,10,215,19,20010814,1,226,eor,                                                                            
10923,04887,2001,10,215,20,20010903,1,246,eor,                                                                            
10924,04887,2001,10,215,21,20010912,1,255,eor,                                                                            
10925,04887,2001,10,215,24,20010919,1,262,eor,                                                                            
10926,04887,2001,10,215,65,20010724,1,205,eor,                                                                            
10927,04887,2001,10,215,67,20010520,1,140,eor,                                                                            
10928,04887,2002,10,215,5,20020730,1,211,eor,                                                                            
10929,04887,2002,10,215,10,20020508,1,128,eor,                                                                            
10930,04887,2002,10,215,12,20020518,1,138,eor,                                                                            
10931,04887,2002,10,215,19,20020814,1,226,eor,                                                                            
10932,04887,2002,10,215,20,20020902,1,245,eor,                                                                            
10933,04887,2002,10,215,21,20020919,1,262,eor,                                                                            
10934,04887,2002,10,215,24,20020906,1,249,eor,                                                                            
10935,04887,2002,10,215,65,20020717,1,198,eor,                                                                            
10936,04887,2002,10,215,67,20020520,1,140,eor,                                                                            
10937,04887,2003,10,215,5,20030718,1,199,eor,                                                                            
10938,04887,2003,10,215,10,20030428,1,118,eor,                                                                            
10939,04887,2003,10,215,12,20030512,1,132,eor,                                                                            
10940,04887,2003,10,215,19,20030807,1,219,eor,                                                                            
10941,04887,2003,10,215,20,20030814,1,226,eor,                                                                            
10942,04887,2003,10,215,21,20030817,1,229,eor,                                                                            
10943,04887,2003,10,215,24,20030821,1,233,eor,                                                                            
10944,04887,2003,10,215,65,20030707,1,188,eor,                                                                            
10945,04887,2003,10,215,67,20030525,1,145,eor,                                                                            
10946,04887,2004,10,215,5,20040804,1,216,eor,                                                                            
10947,04887,2004,10,215,10,20040426,1,116,eor,                                                                            
10948,04887,2004,10,215,12,20040511,1,131,eor,                                                                            
10949,04887,2004,10,215,19,20040915,1,258,eor,                                                                            
10950,04887,2004,10,215,20,20040928,1,271,eor,                                                                            
10951,04887,2004,10,215,21,20041001,1,274,eor,                                                                            
10952,04887,2004,10,215,24,20041006,1,279,eor,                                                                            
10953,04887,2004,10,215,65,20040731,1,212,eor,                                                                            
10954,04887,2004,10,215,67,20040607,1,158,eor,                                                                            
10955,04887,2005,10,215,5,20050802,1,214,eor,                                                                            
10956,04887,2005,10,215,10,20050507,1,127,eor,                                                                            
10957,04887,2005,10,215,12,20050521,1,141,eor,                                                                            
10958,04887,2005,10,215,19,20050904,1,247,eor,                                                                            
10959,04887,2005,10,215,20,20050917,1,260,eor,                                                                            
10960,04887,2005,10,215,21,20050926,1,269,eor,                                                                            
10961,04887,2005,10,215,24,20051008,1,281,eor,                                                                            
10962,04887,2005,10,215,65,20050727,1,208,eor,                                                                            
10963,04887,2005,10,215,67,20050601,1,152,eor,                                                                            
10964,04887,2006,10,215,5,20060729,1,210,eor,                                                                            
10965,04887,2006,10,215,10,20060506,1,126,eor,                                                                            
10966,04887,2006,10,215,12,20060517,1,137,eor,                                                                            
10967,04887,2006,10,215,19,20060816,1,228,eor,                                                                            
10968,04887,2006,10,215,20,20060901,1,244,eor,                                                                            
10969,04887,2006,10,215,21,20060922,1,265,eor,                                                                            
10970,04887,2006,10,215,24,20061018,1,291,eor,                                                                            
10971,04887,2006,10,215,65,20060725,1,206,eor,                                                                            
10972,04887,2006,10,215,67,20060611,1,162,eor,                                                                            
10973,04887,2007,10,215,5,20070717,1,198,eor,                                                                            
10974,04887,2007,10,215,10,20070430,1,120,eor,                                                                            
10975,04887,2007,10,215,12,20070507,1,127,eor,                                                                            
10976,04887,2007,10,215,19,20070815,1,227,eor,                                                                            
10977,04887,2007,10,215,20,20070828,1,240,eor,                                                                            
10978,04887,2007,10,215,21,20070906,1,249,eor,                                                                            
10979,04887,2007,10,215,24,20070929,1,272,eor,                                                                            
10980,04887,2007,10,215,65,20070706,1,187,eor,                                                                            
10981,04887,2007,10,215,67,20070520,1,140,eor,                                                                            
10982,04887,2008,10,215,5,20080725,1,206,eor,                                                                            
10983,04887,2008,10,215,10,20080502,1,122,eor,                                                                            
10984,04887,2008,10,215,12,20080524,1,144,eor,                                                                            
10985,04887,2008,10,215,19,20080815,1,227,eor,                                                                            
10986,04887,2008,10,215,20,20080913,1,256,eor,                                                                            
10987,04887,2008,10,215,21,20080922,1,265,eor,                                                                            
10988,04887,2008,10,215,24,20080925,1,268,eor,                                                                            
10989,04887,2008,10,215,65,20080718,1,199,eor,                                                                            
10990,04887,2008,10,215,67,20080611,1,162,eor,                                                                            
10991,04887,2009,10,215,5,20090802,1,214,eor,                                                                            
10992,04887,2009,10,215,10,20090502,1,122,eor,                                                                            
10993,04887,2009,10,215,12,20090510,1,130,eor,                                                                            
10994,04887,2009,10,215,19,20090810,1,222,eor,                                                                            
10995,04887,2009,10,215,20,20090902,1,245,eor,                                                                            
10996,04887,2009,10,215,21,20090910,1,253,eor,                                                                            
10997,04887,2009,10,215,24,20090919,1,262,eor,                                                                            
10998,04887,2009,10,215,65,20090724,1,205,eor,                                                                            
10999,04887,2009,10,215,67,20090527,1,147,eor,                                                                            
11000,04887,2010,10,215,5,20100808,1,220,eor,                                                                            
11001,04887,2010,10,215,10,20100423,1,113,eor,                                                                            
11002,04887,2010,10,215,12,20100512,1,132,eor,                                                                            
11003,04887,2010,10,215,19,20100823,1,235,eor,                                                                            
11004,04887,2010,10,215,20,20100930,2,273,eor,                                                                            
11005,04887,2010,10,215,21,20100920,1,263,eor,                                                                            
11006,04887,2010,10,215,24,20101004,1,277,eor,                                                                            
11007,04887,2010,10,215,65,20100730,1,211,eor,                                                                            
11008,04887,2010,10,215,67,20100628,1,179,eor,                                                                            
11009,04887,2011,10,215,5,20110723,1,204,eor,                                                                            
11010,04887,2011,10,215,10,20110421,1,111,eor,                                                                            
11011,04887,2011,10,215,12,20110509,1,129,eor,                                                                            
11012,04887,2011,10,215,19,20110815,1,227,eor,                                                                            
11013,04887,2011,10,215,20,20110902,1,245,eor,                                                                            
11014,04887,2011,10,215,21,20110916,1,259,eor,                                                                            
11015,04887,2011,10,215,24,20110923,1,266,eor,                                                                            
11016,04887,2011,10,215,65,20110712,1,193,eor,                                                                            
11017,04887,2011,10,215,67,20110607,1,158,eor,                                                                            
11018,04887,2012,10,215,5,20120723,1,204,eor,                                                                            
11019,04887,2012,10,215,10,20120427,1,117,eor,                                                                            
11020,04887,2012,10,215,12,20120510,1,130,eor,                                                                            
11021,04887,2012,10,215,19,20120827,1,239,eor,                                                                            
11022,04887,2012,10,215,20,20120905,1,248,eor,                                                                            
11023,04887,2012,10,215,21,20120914,1,257,eor,                                                                            
11024,04887,2012,10,215,24,20120921,1,264,eor,                                                                            
11025,04887,2012,10,215,65,20120718,1,199,eor,                                                                            
11026,04887,2012,10,215,67,20120618,1,169,eor,                                                                            
11027,04887,2013,10,215,5,20130805,1,217,eor,                                                                            
11028,04887,2013,10,215,10,20130425,1,115,eor,                                                                            
11029,04887,2013,10,215,12,20130514,1,134,eor,                                                                            
11030,04887,2013,10,215,19,20130902,1,245,eor,                                                                            
11031,04887,2013,10,215,20,20130915,1,258,eor,                                                                            
11032,04887,2013,10,215,21,20130922,1,265,eor,                                                                            
11033,04887,2013,10,215,24,20130929,1,272,eor,                                                                            
11034,04887,2013,10,215,65,20130731,1,212,eor,                                                                            
11035,04887,2013,10,215,67,20130613,1,164,eor,                                                                            
11036,04887,2014,10,215,5,20140728,1,209,eor,                                                                            
11037,04887,2014,10,215,10,20140503,1,123,eor,                                                                            
11038,04887,2014,10,215,12,20140507,1,127,eor,                                                                            
11039,04887,2014,10,215,19,20140818,1,230,eor,                                                                            
